Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Wetbulb Temperature [C](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),LIVING_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Heating Setpoint Not Met While Occupied Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met Time [hr](Hourly),ATTIC_UNIT1:Zone Cooling Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met Time [hr](Hourly),Facility:Facility Heating Setpoint Not Met While Occupied Time [hr](Hourly),Facility:Facility Cooling Setpoint Not Met While Occupied Time [hr](Hourly),SUPPLY FAN_UNIT1:Fan Electricity Energy [J](Hourly),HEATING COIL GAS:Heating Coil Heating Energy [J](Hourly),HEATING COIL GAS:Heating Coil NaturalGas Energy [J](Hourly),HEATING COIL GAS:Heating Coil Electricity Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Total Cooling Energy [J](Hourly),DX COOLING COIL_UNIT1:Cooling Coil Electricity Energy [J](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Temperature [C](Hourly),COOLING COIL AIR INLET NODE_UNIT1:System Node Wetbulb Temperature [C](Hourly)
 06/07  02:00:00,22.3875,20.75521126856847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162408.59377225329,0.0,0.0,0.0,3297308.37410382,657119.2342565673,26.55949204279214,20.503749909513315
 06/07  03:00:00,23.575000000000004,21.32243814347498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156913.23731181283,0.0,0.0,0.0,3174939.4007238505,652693.6775981672,26.559786062613314,20.734097372467529
 06/07  04:00:00,23.02916666666667,21.302368548946885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123586.7632327779,0.0,0.0,0.0,2526317.459066215,507051.5178973586,26.56443221331341,21.029453459743029
 06/07  05:00:00,22.474999999999999,21.156977696759186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100241.96970686683,0.0,0.0,0.0,2074411.0771246053,405295.6789949066,26.567458910364903,21.323131651893787
 06/07  06:00:00,22.524999999999996,21.366965634453057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156998.62747894473,0.0,0.0,0.0,3301256.9981804287,635478.6452431806,26.55776799216156,21.505233410248697
 06/07  07:00:00,23.39583333333333,22.15651826857864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269767.08710186157,0.0,0.0,0.0,5713215.722513871,1115996.227617407,26.539666913287616,21.427362047325983
 06/07  08:00:00,24.820833333333338,23.18141373227219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.679188213089814,21.808927201212954
 06/07  09:00:00,26.195833333333338,23.736601110077897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.648417962929185,22.90323946638165
 06/07  10:00:00,27.295833333333336,23.81398152637786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0417474532476,23.502313626586696
 06/07  11:00:00,28.070833333333338,23.440037763480409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59336.6619430934,0.0,0.0,0.0,1289677.523784833,268914.7034058799,29.254077177686125,23.962124764830265
 06/07  12:00:00,28.89583333333333,23.478105330447887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130835.63801293972,0.0,0.0,0.0,2817633.321221047,607676.8143576627,29.33574216019136,23.703537516861777
 06/07  13:00:00,29.129166666666664,23.161900461785025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202139.06578294328,0.0,0.0,0.0,4320474.9230330749,947208.5225227367,29.325377019541958,23.28368188149633
 06/07  14:00:00,26.191666666666664,21.950674881608177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232130.39739485816,0.0,0.0,0.0,5069879.319005137,1037588.41318331,28.80453746073661,22.517642176330978
 06/07  15:00:00,22.1125,20.92763381806117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208453.91467427667,0.0,0.0,0.0,4626544.82040972,837904.1562231865,28.193632406779547,22.020596024257704
 06/07  16:00:00,20.870833333333338,20.87082269269273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250330.37861970929,0.0,0.0,0.0,5544958.5517930979,971071.1752582376,27.68597143898222,21.567088653094215
 06/07  17:00:00,21.099999999999999,21.099990673094074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327938.0256243602,0.0,0.0,0.0,7161769.672598614,1282845.3157024445,27.12007633583826,21.079921037399037
 06/07  18:00:00,20.82916666666667,20.829156129410529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399146.7361976316,0.0,0.0,0.0,8623755.305885043,1553418.6580577654,26.555329320244014,20.501203196883748
 06/07  19:00:00,20.599999999999999,20.599990844726564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309928.3544591984,0.0,0.0,0.0,6504088.388712735,1198834.6513506789,26.535944654126668,20.283329725977898
 06/07  20:00:00,20.275000000000003,20.274993766866879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243545.1388309111,0.0,0.0,0.0,5085564.613819989,934850.666221338,26.546508510320935,20.381306576386
 06/07  21:00:00,20.0,19.99999955130613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200358.50846440777,0.0,0.0,0.0,4181401.2943859298,763713.0498461966,26.55325137540152,20.49552320754085
 06/07  22:00:00,19.675,19.67499236935194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150351.1551783705,0.0,0.0,0.0,3139497.5880371278,568783.1178952329,26.560948891055618,20.662143834859746
 06/07  23:00:00,19.400000000000003,19.399992384687257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88846.60448142013,0.0,0.0,0.0,1856329.706184681,333561.4442051187,26.57033662974793,20.888711785058069
 06/07  24:00:00,19.400000000000003,19.399993896484376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62189.78494011166,0.0,0.0,0.0,1306096.2505430789,233314.97571213419,26.57397676036844,21.14795855651948
 06/08  01:00:00,19.400000000000003,19.39999245659672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51618.07414605316,0.0,0.0,0.0,1089719.8644043303,193514.8360038338,26.575178464637703,21.33639548182137
 06/08  02:00:00,19.400000000000003,19.399993020167423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25275.95441506777,0.0,0.0,0.0,534679.3424983587,94690.06784094937,26.578981275555959,21.507924632735869
 06/08  03:00:00,19.129166666666668,19.129158686424835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.877681452287,0.0,0.0,0.0,37839.49672629052,6657.944867813404,25.80123320856967,21.48806096827775
 06/08  04:00:00,18.900000000000003,18.899992729972014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44848650492365,21.52253050050223
 06/08  05:00:00,18.900000000000003,18.899992685910875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.359759605532358,21.593487821451818
 06/08  06:00:00,19.17083333333333,19.170826165823006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.366254305082383,21.682002792122178
 06/08  07:00:00,19.724999999999999,19.72499195075897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.44758078725357,21.842143373028436
 06/08  08:00:00,20.325,20.078368569576499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.642817990107749,22.08188717200378
 06/08  09:00:00,21.195833333333338,20.538394513943655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.009106166456225,22.28165739915663
 06/08  10:00:00,21.699999999999993,20.87053408281574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.147273803469206,22.37763181533767
 06/08  11:00:00,21.375,20.80842230160302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.21413463606299,22.44536089206513
 06/08  12:00:00,20.82916666666667,20.67098840155118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35626516894433,22.54123472149911
 06/08  13:00:00,22.3875,21.183456000832149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.594380209448258,22.6453808213909
 06/08  14:00:00,24.17083333333333,21.408167214031527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.344787833207506,22.871158156441785
 06/08  15:00:00,25.050000000000009,21.455114738659107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72716.38035323024,0.0,0.0,0.0,1666716.8620422728,308233.55620482316,27.829112293809659,22.732005030379175
 06/08  16:00:00,25.870833333333338,21.709598951888184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217298.63210003559,0.0,0.0,0.0,4715659.39889904,948419.7585145846,27.624873661364437,22.227937570599364
 06/08  17:00:00,25.504166666666668,21.640033354148075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317148.8460605295,0.0,0.0,0.0,6773847.03330108,1381191.6675864363,27.087417150938227,21.44458661328764
 06/08  18:00:00,24.404166666666666,21.713245253660188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392688.7818102616,0.0,0.0,0.0,8267873.473042382,1667828.895354058,26.5559901685659,20.708500202813189
 06/08  19:00:00,22.383333333333338,21.28615949926948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296168.32776328208,0.0,0.0,0.0,6157719.801971633,1198835.208302929,26.537367370842064,20.557165510835245
 06/08  20:00:00,20.50416666666667,19.911922860571534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210813.0973264408,0.0,0.0,0.0,4398274.1689614369,814304.2069372058,26.551236622409815,20.562941073310929
 06/08  21:00:00,19.40416666666667,18.619536931450939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143585.51308197235,0.0,0.0,0.0,2991550.871965956,539779.11196107,26.562192816939814,20.560929376501496
 06/08  22:00:00,18.304166666666665,17.95456939909355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87617.55994194868,0.0,0.0,0.0,1825527.0212615249,320886.2050019678,26.571340215750796,20.54293142837084
 06/08  23:00:00,18.070833333333338,18.070825544541824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42493.14553814755,0.0,0.0,0.0,885049.0427356582,154429.40403666395,26.578314683622116,20.67865073371917
 06/08  24:00:00,18.02916666666667,18.02915714001685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6431.946907827391,0.0,0.0,0.0,133982.2061923486,23450.990103584347,25.9749513151897,20.72379117247544
 06/09  01:00:00,17.800000000000006,17.79998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.384418608854618,20.745134579282398
 06/09  02:00:00,18.070833333333338,18.070825601615835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21215945582181,20.833214774974065
 06/09  03:00:00,18.300000000000006,18.124612936165965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.107850401245913,20.933724300426964
 06/09  04:00:00,18.300000000000006,18.15164359240634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.036803167538534,20.989840675244854
 06/09  05:00:00,18.02916666666667,17.79716150214937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.866164618092957,20.997456430038154
 06/09  06:00:00,17.800000000000006,17.372494386574979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.874276927223347,20.921188213691037
 06/09  07:00:00,19.316666666666668,18.31268511329133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21611204233933,20.97979652599739
 06/09  08:00:00,19.354166666666669,18.067879744401258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.690706452474048,21.168265044314756
 06/09  09:00:00,21.333333333333333,18.478400251969757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.839429730462486,21.048639401125514
 06/09  10:00:00,24.17083333333333,19.445626786955889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.618188240252818,21.1189692060015
 06/09  11:00:00,23.208333333333333,19.81177903206871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.97469244011396,21.1465828408813
 06/09  12:00:00,22.795833333333336,20.120850226155654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.964345271598807,21.29992838023431
 06/09  13:00:00,23.625,20.376614122214194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.284961701603267,21.53483913124334
 06/09  14:00:00,23.304166666666665,20.467341167500959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2104.147417585318,0.0,0.0,0.0,44172.39889067644,8540.439101567863,27.86004790940909,21.822828713893203
 06/09  15:00:00,23.39583333333333,20.62111449006012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172494.20781180429,0.0,0.0,0.0,3777389.1779835477,711207.3697134645,28.018523774318909,21.711033048323299
 06/09  16:00:00,23.900000000000003,19.54774961265014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303410.1218912695,0.0,0.0,0.0,6440787.731780462,1270662.1320834794,27.679073887293844,21.056242608548066
 06/09  17:00:00,23.575000000000004,17.951145027192707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373260.5502061933,0.0,0.0,0.0,7677679.755644897,1552438.624494034,27.120595058650044,19.857130745094353
 06/09  18:00:00,22.108333333333336,17.704154109856569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411366.5217807635,0.0,0.0,0.0,8324879.037410163,1648555.0051672238,26.561260671650307,18.85959997769582
 06/09  19:00:00,21.424999999999998,18.096749876329054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328750.54107631856,0.0,0.0,0.0,6514512.653806795,1290164.3618409038,26.536652798952987,18.673917388980916
 06/09  20:00:00,20.77916666666667,18.05345998230734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264819.94453299828,0.0,0.0,0.0,5237193.169460284,1024657.3736715557,26.546883957187089,18.7717963780449
 06/09  21:00:00,19.675,17.477342845777824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193969.74825986176,0.0,0.0,0.0,3848829.1693870227,730360.0983676548,26.558105135149217,18.927803094999267
 06/09  22:00:00,19.129166666666668,17.154723046180899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139715.89594220167,0.0,0.0,0.0,2775720.9816182774,519425.39607122229,26.56658121709712,19.093403924281505
 06/09  23:00:00,19.17083333333333,17.356539877725785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91233.19043582356,0.0,0.0,0.0,1810427.0341952146,339655.5135576955,26.573975487144567,19.30750687564493
 06/09  24:00:00,18.533333333333336,17.4807549943107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35940.5597652366,0.0,0.0,0.0,716326.8379049867,132672.1248799426,26.58224666505373,19.61034330039465
 06/10  01:00:00,18.070833333333338,17.46380212123469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.51910230388434,19.67174977378643
 06/10  02:00:00,18.625,17.306161312875437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.436356672569436,19.949466062122178
 06/10  03:00:00,18.900000000000003,17.287215330743725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.377474980989914,20.07440488064224
 06/10  04:00:00,18.304166666666665,17.235411309668689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21905153937477,20.14815818767204
 06/10  05:00:00,17.800000000000006,17.04858694193131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.98229748655577,20.166172019085534
 06/10  06:00:00,18.395833333333333,17.268537020690645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.096322597660149,20.273100088112959
 06/10  07:00:00,20.41666666666666,17.967029455815543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50747.84053655258,0.0,0.0,0.0,1039350.8171407015,198627.89734991769,26.105145366995285,20.614801302413679
 06/10  08:00:00,21.699999999999993,18.564926866722538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0655045843679,20.573179230798109
 06/10  09:00:00,22.566666666666664,18.657543973240384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.555137197865439,20.78292474199032
 06/10  10:00:00,23.89583333333333,18.750277204301427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.876005992085195,20.75154476685239
 06/10  11:00:00,24.724999999999999,19.02920291175978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.231508822756408,20.6735283058979
 06/10  12:00:00,25.325000000000004,19.230282711353259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.619919902321614,20.660811216170168
 06/10  13:00:00,25.870833333333338,19.370408501242499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.05077095695144,20.720677349987793
 06/10  14:00:00,25.82916666666667,19.184634103657257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150976.50105161704,0.0,0.0,0.0,3108849.074056626,663169.2440272975,28.65971186704289,20.68085017836368
 06/10  15:00:00,25.870833333333338,19.219681551702509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289500.00105573478,0.0,0.0,0.0,5838717.584652282,1271595.9116765888,28.237125632767147,20.126752914948776
 06/10  16:00:00,25.504166666666668,19.258364218552065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390186.6057620441,0.0,0.0,0.0,7784851.783390252,1697974.9293179408,27.669145254947666,19.4846066271203
 06/10  17:00:00,25.595833333333343,19.45726773806472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,495301.3215271714,0.0,0.0,0.0,9838595.679542924,2152522.265391994,27.098863656065494,18.91272060033505
 06/10  18:00:00,25.504166666666668,19.576996602167637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594343.9449867348,0.0,0.0,0.0,11825605.673379934,2574302.4250469726,26.53674922088426,18.422264366524659
 06/10  19:00:00,24.404166666666666,19.242326716586097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488591.94710233449,0.0,0.0,0.0,9578214.3479379,2059367.5314850177,26.5113207396258,18.329203770277187
 06/10  20:00:00,22.383333333333338,18.767433329717929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381621.3455104924,0.0,0.0,0.0,7502581.085225423,1533776.9693579467,26.528615155589504,18.42251393322012
 06/10  21:00:00,19.90833333333333,18.108950494681016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282944.21434040318,0.0,0.0,0.0,5623834.775983398,1070608.8983526612,26.544381848655648,18.589145127821455
 06/10  22:00:00,18.575000000000004,17.89419693197708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205932.8306040608,0.0,0.0,0.0,4127221.9938916314,754113.1722038684,26.556308302838944,18.87711253699334
 06/10  23:00:00,18.02916666666667,17.649518174159696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129264.46145549545,0.0,0.0,0.0,2600991.5156536956,468053.6114061716,26.56795242938952,19.24279560335486
 06/10  24:00:00,17.475,17.281071549724279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49202.01823371376,0.0,0.0,0.0,993092.4235844349,176193.81047991199,26.58012469873314,19.59911970365256
 06/11  01:00:00,17.525,17.295459737244003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3244.20000423525,0.0,0.0,0.0,65765.99530376328,11567.897689327687,25.97996489798312,19.799525880829017
 06/11  02:00:00,18.395833333333333,17.96226725997136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.500300972163747,20.007553049637214
 06/11  03:00:00,19.17083333333333,18.54624081230223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.49089508893708,20.373498955717627
 06/11  04:00:00,19.724999999999999,18.747796549892123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.430423799197106,20.65661592629213
 06/11  05:00:00,19.40416666666667,18.646762305087063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.31484665064336,20.84687120422115
 06/11  06:00:00,19.820833333333334,18.616168498936348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.323174427253659,21.002070055979336
 06/11  07:00:00,21.791666666666669,19.507749899097474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64879.86187645969,0.0,0.0,0.0,1347773.1148125979,260309.19677517614,26.344355267489818,21.342046562971885
 06/11  08:00:00,23.070833333333338,20.416894750630669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.070626358288818,21.343017607276
 06/11  09:00:00,24.545833333333336,21.032303200154776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.752473997901764,21.769628376409626
 06/11  10:00:00,25.599999999999999,21.496536876148125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.28878470464011,22.04870470523302
 06/11  11:00:00,26.466666666666666,22.256647555388658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.731127406051255,22.340161261445187
 06/11  12:00:00,27.525000000000003,22.731875714030946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14462.265274639532,0.0,0.0,0.0,303067.8590398237,65641.156348827,28.54280489897876,22.813671925619606
 06/11  13:00:00,28.39583333333333,23.035369748143027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117257.95975093243,0.0,0.0,0.0,2464400.1426561095,542373.5498411867,29.339822994289308,23.038028247768108
